source,category,name,brand,url,postcode,lat,lon,phone,rating,price_level,business_status,opening_hours
places,ice_skating,The Broadgate Arena,,http://www.broadgate.co.uk/,EC2M 3WA,51.519752,-0.07980999999999999,020 7505 4068,4,,OPERATIONAL,Monday: 11:00 AM – 10:00 PM; Tuesday: 11:00 AM – 10:00 PM; Wednesday: 11:00 AM – 10:00 PM; Thursday: 11:00 AM – 10:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,ice_skating,IceSkating.London,,https://www.iceskating.london/,E10 7QL,51.563457799999995,-0.0449491,07871 923756,5,,OPERATIONAL,"Monday: 9:00 AM – 8:30 PM; Tuesday: Closed; Wednesday: 11:00 AM – 3:00 PM; Thursday: 9:00 AM – 1:00 PM, 1:15 – 3:15 PM, 3:30 – 5:30 PM; Friday: 11:00 AM – 1:00 PM, 1:15 – 3:15 PM, 3:30 – 5:00 PM; Saturday: Closed; Sunday: Closed"
places,ice_skating,Southbank Skate Space,,https://www.southbankcentre.co.uk/venues/outdoor-spaces/undercroft-skate-space/,SE1 8XT,51.5068537,-0.1166288,020 3879 9555,4.6,,OPERATIONAL,Monday: 10:00 AM – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 11:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 11:00 PM; Saturday: 10:00 AM – 11:00 PM; Sunday: 10:00 AM – 11:00 PM
places,ice_skating,Alexandra Palace,,https://www.alexandrapalace.com/,N22 7AY,51.5942375,-0.13081109999999999,020 8365 4343,4.6,,OPERATIONAL,
places,ice_skating,Westfield London,,https://www.westfield.com/en/united-kingdom/london?utm_source=google&utm_medium=GM,W12 7GF,51.507572499999995,-0.22120540000000002,020 3371 2300,4.5,,OPERATIONAL,
places,ice_skating,JT Skate,,http://www.jtskate.com/,E1 6GY,51.523533199999996,-0.07631489999999999,07428 312001,4.8,,OPERATIONAL,Monday: 11:00 AM – 7:00 PM; Tuesday: 11:00 AM – 7:00 PM; Wednesday: 11:00 AM – 7:00 PM; Thursday: 11:00 AM – 7:00 PM; Friday: 11:00 AM – 7:00 PM; Saturday: 11:00 AM – 7:00 PM; Sunday: 12:00 – 6:00 PM
places,indoor_skydiving,iFLY London Indoor Skydiving at The O2,,https://www.iflyworld.co.uk/?utm_source=gmb&utm_medium=london&utm_content=london,SE10 0DX,51.504168,0.0042480999999999994,0330 191 5387,4.6,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,paintball,GO Paintball London & Laser Tag London Office,,https://www.goactionforest.co.uk/?utm_source=google-my-business&utm_medium=organic+&utm_campaign=gmblondon,SE1 9PD,51.5080972,-0.10744179999999999,020 8935 5638,4.5,,OPERATIONAL,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
places,paintball,GO Paintball London,,https://www.gopaintball.co.uk/?utm_source=google-my-business&utm_medium=organic,CR3 0HB,51.299945799999996,-0.0857122,020 8935 5638,4.7,,OPERATIONAL,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
places,paintball,Delta Force Paintball London - Storage and Deliveries,,https://www.paintballgames.co.uk/,EC2V 8BB,51.5150066,-0.092038,020 3869 9135,5,,OPERATIONAL,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM
places,paintball,Delta Force Paintball East London,,https://www.paintballgames.co.uk/centre/east-london-paintball/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=east%20london&tk=googlebusiness,RM14 2TN,51.535622,0.2495661,020 3869 9305,4.7,,OPERATIONAL,Monday: 10:00 AM – 5:00 PM; Tuesday: 10:00 AM – 5:00 PM; Wednesday: 10:00 AM – 5:00 PM; Thursday: 10:00 AM – 5:00 PM; Friday: 10:00 AM – 5:00 PM; Saturday: 10:00 AM – 5:00 PM; Sunday: 10:00 AM – 5:00 PM
places,paintball,Alpha Guns London (Camden),,http://www.agl-airsoft.co.uk/,NW1 0LT,51.5368303,-0.14054919999999999,020 7383 3479,4.9,,OPERATIONAL,Monday: 11:00 AM – 8:00 PM; Tuesday: 11:00 AM – 8:00 PM; Wednesday: 11:00 AM – 8:00 PM; Thursday: 11:00 AM – 8:00 PM; Friday: 11:00 AM – 10:00 PM; Saturday: 11:00 AM – 10:00 PM; Sunday: 11:00 AM – 10:00 PM
places,paintball,GO Action Forest - Paintballing / Laser Tag / Zorbing,,https://www.goactionforest.co.uk/?utm_source=google-my-business&utm_medium=organic&utm_campaign=actionforest,CR2 7AW,51.2997977,-0.08258309999999999,020 8935 5638,4.6,,OPERATIONAL,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
places,paintball,The Activity People,,http://www.theactivitypeople.co.uk/,WC1N 3AX,51.520710199999996,-0.12204790000000001,0844 745 5005,4,,OPERATIONAL,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 1:00 PM; Sunday: 8:00 AM – 1:00 PM
places,paintball,Bedlam Stag Bookings Paintball,,https://www.bedlampaintball.co.uk/paintball-stags-hens-weekends,N1 5DL,51.536178899999996,-0.085785,0800 410 2020,4.5,,OPERATIONAL,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 5:30 PM; Sunday: 9:00 AM – 5:30 PM
places,paintball,Delta Force Paintball South London - Orpington,,https://www.paintballgames.co.uk/centre/orpington-paintball/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=orpington&tk=googlebusiness,BR6 7QL,51.3478025,0.141819,020 3869 9305,4.6,,OPERATIONAL,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: 8:00 AM – 5:00 PM
places,paintball,GO Laser Tag London - Forest Laser Tag,,https://www.golasertaglondon.co.uk/?utm_source=google-my-business&utm_medium=organic,CR3 0HB,51.2996219,-0.084802,020 8935 5638,4.7,,OPERATIONAL,Monday: Open 24 hours; Tuesday: Open 24 hours; Wednesday: Open 24 hours; Thursday: Open 24 hours; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: Open 24 hours
places,paintball,Delta Force Paintball Surrey,,https://www.paintballgames.co.uk/centre/surrey-paintball/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=surrey&tk=googlebusiness,KT11 3JY,51.3022928,-0.4133729,020 3869 9305,4.6,,OPERATIONAL,Monday: 9:15 AM – 5:00 PM; Tuesday: 9:15 AM – 5:00 PM; Wednesday: 9:15 AM – 5:00 PM; Thursday: 9:15 AM – 5:00 PM; Friday: 9:15 AM – 5:00 PM; Saturday: 9:15 AM – 5:00 PM; Sunday: 9:15 AM – 5:00 PM
places,paintball,UKPaintball London,,https://www.ukpaintball.co.uk/paintball_london.asp,SE7 8NJ,51.4937663,0.034631999999999996,0330 043 4122,,,OPERATIONAL,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 10:00 AM – 4:00 PM; Sunday: 10:00 AM – 4:00 PM
places,paintball,Velocity Paintball Slough,,https://www.velocitypaintball.co.uk/pages/gerrards-cross-slough#BodyContent,SL2 4EU,51.5534586,-0.5843798,01753 316073,4.9,,OPERATIONAL,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM
places,paintball,Pro Paintball Ltd,,http://www.propaintball.uk/?utm_source=gmb&utm_medium=profile,KT11 1NL,51.301990499999995,-0.42358599999999996,020 3972 8444,4.9,,OPERATIONAL,Monday: 8:00 AM – 7:00 PM; Tuesday: 8:00 AM – 7:00 PM; Wednesday: 8:00 AM – 7:00 PM; Thursday: 8:00 AM – 7:00 PM; Friday: 8:00 AM – 7:00 PM; Saturday: 8:00 AM – 7:00 PM; Sunday: 8:00 AM – 7:00 PM
places,paintball,Mayhem Paintball Office,,http://www.mayhempaintball.co.uk/,RM4 1AA,51.653862399999994,0.1453814,01708 688517,4.7,,OPERATIONAL,Monday: 8:00 AM – 5:00 PM; Tuesday: 8:00 AM – 5:00 PM; Wednesday: 8:00 AM – 5:00 PM; Thursday: 8:00 AM – 5:00 PM; Friday: 8:00 AM – 5:00 PM; Saturday: 8:00 AM – 5:00 PM; Sunday: 8:00 AM – 5:00 PM
places,paintball,Delta Force Paintball North London - Hemel Hempstead,,https://www.paintballgames.co.uk/centre/north-west-london-paintball/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=north%20west%20london&tk=googlebusiness,HP1 2RR,51.7324944,-0.5417286,020 3869 9305,4.6,,OPERATIONAL,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM
places,paintball,Mayhem Paintball & Laser Tag London Corporate Office,,http://www.mayhem-paintball.co.uk/,E1 4DS,51.653430699999994,0.1451082,020 7600 5030,4.7,,OPERATIONAL,Monday: 9:00 AM – 5:00 PM; Tuesday: 9:00 AM – 5:00 PM; Wednesday: 9:00 AM – 5:00 PM; Thursday: 9:00 AM – 5:00 PM; Friday: 9:00 AM – 5:00 PM; Saturday: 9:00 AM – 5:00 PM; Sunday: 9:00 AM – 5:00 PM
places,paintball,Mayhem Paintball Games Essex,,http://www.mayhem-paintball.co.uk/paintballing-essex,RM4 1AA,51.6532527,0.14491759999999998,01708 688424,4.7,,OPERATIONAL,Monday: 9:00 AM – 5:30 PM; Tuesday: 9:00 AM – 5:30 PM; Wednesday: 9:00 AM – 5:30 PM; Thursday: 9:00 AM – 5:30 PM; Friday: 9:00 AM – 5:30 PM; Saturday: 9:00 AM – 5:30 PM; Sunday: 9:00 AM – 5:30 PM
places,paintball,Adrenalin Rush Laser Combat,,http://www.arush.co.uk/,W4 2SH,51.474158499999994,-0.257197,07773 775445,4.5,,OPERATIONAL,Monday: 9:00 AM – 10:00 PM; Tuesday: 9:00 AM – 10:00 PM; Wednesday: 9:00 AM – 10:00 PM; Thursday: 9:00 AM – 10:00 PM; Friday: 9:00 AM – 10:00 PM; Saturday: 9:00 AM – 10:00 PM; Sunday: 9:00 AM – 10:00 PM
places,paintball,Campaign Paintball & Laser Park - London & Surrey,,https://campaign-paintball.com/,KT11 1NH,51.2994877,-0.4296389,01932 865999,4.6,,OPERATIONAL,Monday: 9:00 AM – 6:00 PM; Tuesday: 9:00 AM – 6:00 PM; Wednesday: 9:00 AM – 6:00 PM; Thursday: 9:00 AM – 6:00 PM; Friday: 9:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 9:00 AM – 6:00 PM
places,bowling,Lane7 London Victoria,,https://lane7.com/venue/london-victoria/,SW1E 6SQ,51.4972114,-0.1386945,020 3924 0918,4.4,,OPERATIONAL,Monday: 12:00 – 11:30 PM; Tuesday: 12:00 – 11:30 PM; Wednesday: 12:00 – 11:30 PM; Thursday: 12:00 – 11:30 PM; Friday: 11:00 AM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 12:00 – 10:30 PM
places,bowling,All Star Lanes,,http://www.allstarlanes.co.uk/,WC1B 4DA,51.519543399999996,-0.122622,,4,,OPERATIONAL,Monday: 2:00 – 11:30 PM; Tuesday: 2:00 – 11:30 PM; Wednesday: 2:00 – 11:30 PM; Thursday: 2:00 PM – 12:00 AM; Friday: 12:00 PM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 10:30 PM
places,bowling,Lane7 London Camden,,https://lane7.com/venue/london-camden/,NW1 8JZ,51.5419249,-0.1435736,020 3780 8440,4.3,,OPERATIONAL,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 11:00 AM – 10:30 PM
places,bowling,Bloomsbury Lanes,,https://bloomsburybowling.com/,WC1H 9EU,51.5239804,-0.12830220000000003,020 7183 1979,4,PRICE_LEVEL_EXPENSIVE,OPERATIONAL,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 1:00 AM; Saturday: 12:00 PM – 1:00 AM; Sunday: 12:00 – 11:00 PM
places,bowling,Crazy Boules,,https://crazyboules.com/?utm_source=Google++business&utm_medium=Listing+&utm_campaign=Always+On&utm_id=Always+On,SE1 6DR,51.4985114,-0.0984307,,4.9,,OPERATIONAL,Monday: Closed; Tuesday: 5:00 – 10:00 PM; Wednesday: 5:00 – 10:00 PM; Thursday: 2:00 – 11:00 PM; Friday: 2:00 – 11:00 PM; Saturday: 12:00 – 11:00 PM; Sunday: 12:00 – 9:00 PM
places,bowling,QUEENS skate dine bowl,,https://queens.london/,W2 4QP,51.510875,-0.187387,020 7229 0172,4.2,,OPERATIONAL,Monday: 10:00 AM – 11:00 PM; Tuesday: 10:00 AM – 11:00 PM; Wednesday: 10:00 AM – 11:00 PM; Thursday: 10:00 AM – 11:00 PM; Friday: 10:00 AM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM
places,bowling,Strike,,http://strike-bowling.com/,SW18 4LB,51.4570078,-0.1930666,020 3026 1600,4.7,,OPERATIONAL,Monday: 10:00 AM – 12:00 AM; Tuesday: 10:00 AM – 12:00 AM; Wednesday: 10:00 AM – 12:00 AM; Thursday: 10:00 AM – 12:00 AM; Friday: 10:00 AM – 1:00 AM; Saturday: 10:00 AM – 1:00 AM; Sunday: 10:00 AM – 12:00 AM
places,bowling,The Croc Bowling Alley,,https://www.firmdalehotels.com/hotels/london/ham-yard-hotel/the-croc-bowling-alley/,W1D 7DT,51.511382999999995,-0.1347368,020 3642 1007,4.4,,OPERATIONAL,Monday: 10:00 AM – 10:00 PM; Tuesday: 10:00 AM – 10:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 11:30 PM; Friday: 10:00 AM – 11:30 PM; Saturday: 10:00 AM – 11:30 PM; Sunday: 10:00 AM – 10:00 PM
places,bowling,All Star Lanes Brick Lane,,http://www.allstarlanes.co.uk/,E1 6QL,51.5217661,-0.07184789999999999,,4.1,,OPERATIONAL,Monday: 12:00 PM – 12:00 AM; Tuesday: 12:00 PM – 12:00 AM; Wednesday: 12:00 PM – 12:00 AM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 1:00 AM; Saturday: 11:00 AM – 1:00 AM; Sunday: 11:00 AM – 12:00 AM
places,bowling,The Bowling Alley,,https://hotelwestminster.co.uk/meetings-events/,SW1P 4DD,51.493290599999995,-0.1270771,020 7632 4664,5,,OPERATIONAL,Monday: 5:00 – 11:00 PM; Tuesday: 5:00 – 11:00 PM; Wednesday: 5:00 – 11:00 PM; Thursday: 5:00 – 11:00 PM; Friday: 5:00 – 11:00 PM; Saturday: 11:00 AM – 11:00 PM; Sunday: 11:00 AM – 11:00 PM
places,bowling,Rowans Tenpin Bowl,,http://www.rowans.co.uk/,N4 2DF,51.565131900000004,-0.1053129,020 8800 1950,4.1,,OPERATIONAL,Monday: 10:30 AM – 12:30 AM; Tuesday: 10:30 AM – 12:30 AM; Wednesday: 10:30 AM – 12:30 AM; Thursday: 10:30 AM – 2:30 AM; Friday: 10:30 AM – 2:30 AM; Saturday: 10:30 AM – 12:30 AM; Sunday: 10:30 AM – 12:30 AM
places,bowling,Kingpin Suite,,http://www.thekingpinsuite.co.uk/,WC1H 9EU,51.5239711,-0.1283446,020 7183 1980,4.2,,OPERATIONAL,Monday: 12:00 PM – 12:00 AM; Tuesday: 12:00 PM – 2:00 AM; Wednesday: 12:00 PM – 2:00 AM; Thursday: 12:00 PM – 3:00 AM; Friday: 12:00 PM – 3:00 AM; Saturday: 12:00 PM – 3:00 AM; Sunday: 12:00 PM – 12:00 AM
places,bowling,Hollywood Bowl at The O2,,http://www.hollywoodbowl.co.uk/london-o2?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=theO2,SE10 0DX,51.5038055,0.0029281,0844 248 0139,3.9,,OPERATIONAL,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 – 11:00 PM; Friday: 12:00 PM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM
places,bowling,BrewDog Waterloo,,https://drink.brewdog.com/uk/brewdog-waterloo,SE1 7BH,51.502290200000004,-0.1153742,020 7397 1010,4.6,PRICE_LEVEL_MODERATE,OPERATIONAL,Monday: 8:00 AM – 1:00 AM; Tuesday: 8:00 AM – 1:00 AM; Wednesday: 8:00 AM – 1:00 AM; Thursday: 8:00 AM – 1:00 AM; Friday: 8:00 AM – 2:00 AM; Saturday: 9:00 AM – 2:00 AM; Sunday: 8:00 AM – 1:00 AM
places,bowling,NQ64 Arcade Bar - Soho,,http://www.nq64.co.uk/soho?utm_source=google&utm_medium=Yext&utm_campaign=6326024144790690644,W1F 8SP,51.515544600000005,-0.1364362,0161 359 9405,4.3,PRICE_LEVEL_MODERATE,OPERATIONAL,Monday: 3:00 PM – 3:00 AM; Tuesday: 3:00 PM – 3:00 AM; Wednesday: 3:00 PM – 3:00 AM; Thursday: 3:00 PM – 3:00 AM; Friday: 3:00 PM – 3:00 AM; Saturday: 12:00 PM – 3:00 AM; Sunday: 12:00 PM – 12:00 AM
places,bowling,Tenpin Acton,,https://www.tenpin.co.uk/our-locations/acton/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp_website,W3 0PA,51.524784499999996,-0.2809679,0333 038 6565,4.2,,OPERATIONAL,Monday: 10:00 AM – 1:00 AM; Tuesday: 10:00 AM – 1:00 AM; Wednesday: 10:00 AM – 1:00 AM; Thursday: 10:00 AM – 1:00 AM; Friday: 10:00 AM – 2:00 AM; Saturday: 9:00 AM – 2:00 AM; Sunday: 9:00 AM – 1:00 AM
places,bowling,All Star Lanes,,https://www.allstarlanes.co.uk/,W12 7FU,51.5100439,-0.22294499999999998,,4,,OPERATIONAL,Monday: 12:00 – 11:00 PM; Tuesday: 12:00 – 11:00 PM; Wednesday: 12:00 – 11:00 PM; Thursday: 12:00 PM – 12:00 AM; Friday: 12:00 PM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM
places,bowling,Play Dirty London Victoria,,https://playdirtygames.co.uk/london-victoria/,SW1E 6SQ,51.4972114,-0.1386945,020 3924 0918,4,,OPERATIONAL,Monday: 5:00 – 11:30 PM; Tuesday: 5:00 – 11:30 PM; Wednesday: 5:00 – 11:30 PM; Thursday: 5:00 – 11:30 PM; Friday: Open 24 hours; Saturday: Open 24 hours; Sunday: 12:00 AM – 10:30 PM
places,bowling,Vintners Lanes,,https://vintnerslanes.co.uk/,SE10 8JA,51.477680799999995,-0.015106999999999999,020 8150 1451,4.9,,OPERATIONAL,Monday: 10:00 AM – 12:00 AM; Tuesday: 10:00 AM – 12:00 AM; Wednesday: 10:00 AM – 12:00 AM; Thursday: 10:00 AM – 12:00 AM; Friday: 10:00 AM – 1:00 AM; Saturday: 10:00 AM – 1:00 AM; Sunday: 10:00 AM – 12:00 AM
places,bowling,All Star Lanes,,http://www.allstarlanes.co.uk/,E20 1ET,51.543274499999995,-0.007767400000000001,,4.1,,OPERATIONAL,Monday: 11:00 AM – 11:00 PM; Tuesday: 11:00 AM – 11:00 PM; Wednesday: 11:00 AM – 11:00 PM; Thursday: 11:00 AM – 12:00 AM; Friday: 11:00 AM – 12:00 AM; Saturday: 10:00 AM – 12:00 AM; Sunday: 10:00 AM – 11:00 PM
places,soft_play,Jungle Monkeyz Adventure Softplay - W12,,https://junglemonkeyz.co.uk/soft-play,W12 8PP,51.5035362,-0.21856209999999998,020 8869 9717,4.5,,OPERATIONAL,Monday: 12:00 – 6:00 PM; Tuesday: 10:00 AM – 6:00 PM; Wednesday: 10:00 AM – 6:00 PM; Thursday: 10:00 AM – 6:00 PM; Friday: 10:00 AM – 6:00 PM; Saturday: 9:00 AM – 7:00 PM; Sunday: 9:00 AM – 7:00 PM
places,soft_play,Playville at artfix Toys Game Center,,https://www.playvilletoysgamecenter.co.uk/,SE3 9EX,51.4617235,0.0242706,07491 829554,4.7,,OPERATIONAL,Monday: 9:30 AM – 5:30 PM; Tuesday: 9:30 AM – 5:30 PM; Wednesday: 9:30 AM – 5:30 PM; Thursday: 9:30 AM – 5:30 PM; Friday: 9:30 AM – 5:30 PM; Saturday: 9:30 AM – 5:30 PM; Sunday: 9:30 AM – 5:30 PM
places,soft_play,Flip Out Canary Wharf,,https://www.flipout.co.uk/locations/canary-wharf,E14 4QS,51.505150699999994,-0.021257900000000003,020 8588 9491,4.1,,OPERATIONAL,Monday: 4:00 – 8:00 PM; Tuesday: 4:00 – 8:00 PM; Wednesday: 4:00 – 8:00 PM; Thursday: 4:00 – 8:00 PM; Friday: 10:00 AM – 8:00 PM; Saturday: 10:00 AM – 8:00 PM; Sunday: 10:00 AM – 8:00 PM
places,soft_play,The London Play Den,,http://www.theplaydengroup.com/,NW2 6BH,51.555547999999995,-0.2292581,07849 290144,5,,OPERATIONAL,Monday: 11:00 AM – 6:00 PM; Tuesday: 11:00 AM – 6:00 PM; Wednesday: 11:00 AM – 6:00 AM; Thursday: 11:00 AM – 6:00 PM; Friday: 11:00 AM – 6:00 PM; Saturday: 9:00 AM – 6:00 PM; Sunday: 12:00 – 6:30 PM
places,soft_play,Macaroni Penguin,,https://www.macaroni-penguin.co.uk/?accountRef=Kids%20Cafe,SW11 8DD,51.482256799999995,-0.1447075,07534 666679,4.2,,OPERATIONAL,Monday: 9:30 AM – 7:30 PM; Tuesday: 9:30 AM – 7:30 PM; Wednesday: 9:30 AM – 7:30 PM; Thursday: 9:30 AM – 7:30 PM; Friday: 9:30 AM – 7:30 PM; Saturday: 9:30 AM – 7:30 PM; Sunday: 9:30 AM – 7:30 PM
places,soft_play,Rainforest Soft Play Cafe,,http://www.rainforestsoftplay.co.uk/,E8 4EN,51.5402025,-0.0759154,,4.8,,OPERATIONAL,Monday: 7:00 AM – 5:00 PM; Tuesday: 7:00 AM – 5:00 PM; Wednesday: 7:00 AM – 5:00 PM; Thursday: 7:00 AM – 5:00 PM; Friday: 7:00 AM – 5:00 PM; Saturday: 8:30 AM – 4:30 PM; Sunday: 8:30 AM – 4:30 PM
places,soft_play,Ladybird Softplay & Cafe - North London's 1st Softplay Cafe,,https://www.ladybirdsoftplay.com/,N20 0BA,51.6302557,-0.1564807,020 3935 9255,4.9,,OPERATIONAL,Monday: 9:30 AM – 5:00 PM; Tuesday: 9:30 AM – 5:00 PM; Wednesday: 9:30 AM – 5:00 PM; Thursday: 9:30 AM – 5:00 PM; Friday: 9:30 AM – 5:00 PM; Saturday: 9:30 AM – 5:00 PM; Sunday: Closed
places,soft_play,Gambado,,https://www.gambado.com/locations/chelsea,SW6 2PY,51.4743132,-0.1834861,020 7384 1635,4.3,,OPERATIONAL,Monday: 10:00 AM – 5:45 PM; Tuesday: 10:00 AM – 5:45 PM; Wednesday: 10:00 AM – 5:45 PM; Thursday: 10:00 AM – 5:45 PM; Friday: 10:00 AM – 5:45 PM; Saturday: 9:30 AM – 6:00 PM; Sunday: 9:30 AM – 6:00 PM
places,soft_play,Rendezvous softplay,,https://www.rendezvoussoftplay.com/,SE17 3AD,51.491026899999994,-0.1013289,07427 950047,5,,OPERATIONAL,Monday: Closed; Tuesday: 10:00 AM – 12:00 PM; Wednesday: Closed; Thursday: Closed; Friday: Closed; Saturday: Closed; Sunday: Closed
places,soft_play,Babylon Park London,,https://babylonpark.com/london/?utm_source=google&utm_medium=localcard&utm_campaign=309703_lon,NW1 8QU,51.542217099999995,-0.144926,020 8819 0044,4.2,,OPERATIONAL,Monday: 10:00 AM – 9:00 PM; Tuesday: 10:00 AM – 9:00 PM; Wednesday: 10:00 AM – 10:00 PM; Thursday: 10:00 AM – 10:00 PM; Friday: 10:00 AM – 10:00 PM; Saturday: 10:00 AM – 10:00 PM; Sunday: 10:00 AM – 10:00 PM
places,soft_play,Kidzmania,,http://www.kidzmania.co.uk/,E5 8DJ,51.5573443,-0.0569349,020 8533 5556,3.6,,OPERATIONAL,Monday: 10:00 AM – 3:00 PM; Tuesday: 10:00 AM – 3:00 PM; Wednesday: 10:00 AM – 3:00 PM; Thursday: Closed; Friday: 10:00 AM – 4:00 PM; Saturday: 1:00 – 5:00 PM; Sunday: 10:00 AM – 5:00 PM
places,soft_play,Topsy Turvy World,,http://www.topsyturvyworld.com/,NW4 3RW,51.5784719,-0.22534320000000002,020 8359 9920,4.5,,OPERATIONAL,Monday: 10:00 AM – 4:00 PM; Tuesday: Closed; Wednesday: 10:00 AM – 5:45 PM; Thursday: 10:00 AM – 5:45 PM; Friday: 10:00 AM – 5:45 PM; Saturday: 9:30 AM – 6:00 PM; Sunday: 9:30 AM – 6:00 PM
places,soft_play,N20 KidsClub,,http://www.n20kidsclub.com/,N20 0PT,51.6258049,-0.1763551,07950 685544,4,,OPERATIONAL,Monday: 9:30 AM – 6:00 PM; Tuesday: 9:30 AM – 6:00 PM; Wednesday: 9:30 AM – 6:00 PM; Thursday: 9:30 AM – 6:00 PM; Friday: 9:30 AM – 6:00 PM; Saturday: 9:30 AM – 6:00 PM; Sunday: 9:30 AM – 6:00 PM
places,soft_play,Twiko-Twiko Softplay,,https://twiko-twiko.co.uk/,SW13 0DP,51.467833999999996,-0.2535371,07526 005400,5,,OPERATIONAL,Monday: 9:00 AM – 4:50 PM; Tuesday: 9:00 AM – 4:50 PM; Wednesday: 9:00 AM – 4:50 PM; Thursday: 9:00 AM – 4:50 PM; Friday: 9:00 AM – 4:50 PM; Saturday: 9:00 AM – 4:50 PM; Sunday: Closed
